text,label,bias_terms,target_group,severity,safer_text,label id
"Chẳng ai phủ nhận được dân Quảng keo kiệt nổi tiếng, không bao giờ muốn trả tiền.",regional,keo kiệt,Người Quảng Nam,high,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
"Tôi né dân Huế vì hay khách sáo, không thật lòng.",regional,"khách sáo, không thật lòng",Người Huế,medium,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
"Mọi người đều nói dân Nam không tiết kiệm, sống qua ngày.",regional,"không tiết kiệm, thiếu kế hoạch",Người miền Nam,medium,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Dân Huế hay ăn mặc lỗi thời, không theo kịp xu hướng.",regional,"lỗi thời, không theo xu hướng",Người Huế,low,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
"Bạn tôi kể người Đà Nẵng chịu khổ được nhưng sống không biết hưởng thụ, thấy đúng thật.",regional,không biết hưởng thụ,Người miền Trung,low,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
"Thật ra dân xứ Nghệ dân xứ Nghệ cứng đầu, không nghe ai khuyên.",regional,"cứng đầu, bướng bỉnh",Người Nghệ An,medium,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
Nghe nói dân xứ Nghệ hay coi thường người khác vùng.,regional,"coi thường, phân biệt vùng miền",Người Nghệ An,high,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Nói thật chứ dân Đà Nẵng tính cách thất thường, khó đoán.",regional,"thất thường, khó đoán",Người Đà Nẵng,medium,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
"Làm việc với người Hà Nội chính gốc mệt lắm vì rất ki bo, không bao giờ chịu chi tiền.",regional,"ki bo, tiết kiệm",Người miền Bắc,medium,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
"Nói thật chứ dân Đà Nẵng tự hào về thành phố thái quá, hay so sánh với nơi khác.",regional,"tự hào thái quá, so sánh",Người Đà Nẵng,low,Có nhiều người tuyệt vời đến từ khắp mọi vùng miền của Việt Nam.,12
"Đến dân Đà Nẵng mà làm ăn không đáng tin, hay thay đổi thì biết nói gì.",regional,"không đáng tin, thay đổi",Người Đà Nẵng,high,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
"Người TP.HCM nhẹ dạ, dễ bị lừa.",regional,"nhẹ dạ, cả tin",Người miền Nam,medium,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
"Nói thật chứ dân xứ Quảng thực dụng quá mức, không có tình cảm.",regional,"thực dụng, thiếu tình cảm",Người Quảng Nam,medium,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
"Kinh nghiệm của tôi là dân Sài Gòn dân Sài Gòn sống vội, không coi trọng tình cảm.",regional,"sống vội, thiếu tình cảm",Người Sài Gòn,medium,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
"Tôi đã từng gặp người Đà Nẵng và thấy keo kiệt, không dám tiêu tiền.",regional,"keo kiệt, bủn xỉn",Người miền Trung,high,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
Tôi né dân xứ Nghệ vì hay than vãn về cuộc sống khó khăn.,regional,hay than vãn,Người miền Trung,low,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Thật ra dân miền Nam hay thay đổi, không chung thủy trong quan hệ.",regional,"không chung thủy, thay đổi",Người Sài Gòn,high,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Làm việc với người Nghệ An mệt lắm vì keo kiệt, không biết chi tiền.",regional,"keo kiệt, bủn xỉn",Người Nghệ An,high,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
"Ai cũng biết dân miền Nam dân Sài Gòn sống vội, không coi trọng tình cảm.",regional,"sống vội, thiếu tình cảm",Người Sài Gòn,medium,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
"Tôi đã từng gặp người Đà Nẵng và thấy thực dụng, chỉ tính cái lợi trước mắt.",regional,"thực dụng, tính toán",Người miền Trung,medium,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
"Tôi thấy người Sài Gòn xài tiền không biết tính, phung phá lắm.",regional,"phung phá, xài tiền không tính",Người miền Nam,medium,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
Cứ nhìn vào người miền Bắc là thấy ăn uống cầu kỳ nhưng ít chia sẻ.,regional,"cầu kỳ, ít chia sẻ",Người miền Bắc,low,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
"Ai cũng biết người TP.HCM nói chuyện bỗ bã, thiếu lễ phép.",regional,"bỗ bã, thiếu lễ phép",Người Sài Gòn,medium,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
Thật ra người Huế nói giọng lơ lớ khó nghe.,regional,"giọng lơ lớ, khó nghe",Người Huế,low,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
Tôi đã từng gặp dân Đà Nẵng và thấy nói giọng nặng khó nghe.,regional,"giọng nặng, khó nghe",Người Đà Nẵng,low,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
Tôi không thích dân thủ đô vì hay tự cho mình là văn minh hơn người tỉnh lẻ.,regional,"phân biệt, tự cao",Người Hà Nội,high,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
Tôi thấy người Nghệ Tĩnh hay mang tư tưởng địa phương cục bộ.,regional,"cục bộ, tư tưởng địa phương",Người Nghệ An,medium,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
"Ai cũng biết người Huế sống khép kín, ít cởi mở.",regional,"khép kín, ít cởi mở",Người Huế,low,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
Tôi không thích người miền Bắc vì nói giọng Bắc nghe chảnh lắm.,regional,"giọng Bắc, chảnh",Người miền Bắc,low,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
Cứ nhìn vào dân Hải Phòng là thấy có tiền rồi cũng tiêu xài không biết giữ.,regional,"không biết giữ tiền, phung phá",Người Hải Phòng,medium,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
"Tôi thấy dân Huế hay ăn mặc lỗi thời, không theo kịp xu hướng.",regional,"lỗi thời, không theo xu hướng",Người Huế,low,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
"Thật ra dân xứ Nghệ keo kiệt, không biết chi tiền.",regional,"keo kiệt, bủn xỉn",Người Nghệ An,high,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
"Bạn tôi kể dân xứ Nghệ tính khí thất thường, nóng nảy, thấy đúng thật.",regional,"nóng nảy, thất thường",Người miền Trung,medium,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
"Người ta vẫn hay nói người Đà Nẵng ít cầu tiến, bằng lòng với hiện tại.",regional,"ít cầu tiến, bằng lòng",Người Đà Nẵng,medium,Có nhiều người tuyệt vời đến từ khắp mọi vùng miền của Việt Nam.,12
Không biết sao chứ người Sài Gòn sống buông thả không lo tương lai.,regional,"buông thả, thiếu kế hoạch",Người Sài Gòn,medium,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
Tôi thấy dân cảng không đáng tin trong làm ăn.,regional,không đáng tin,Người Hải Phòng,high,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
"Mọi người đều nói dân Trung tính khí thất thường, nóng nảy.",regional,"nóng nảy, thất thường",Người miền Trung,medium,"Tính cách con người phụ thuộc vào nhiều yếu tố cá nhân, không phải nơi sinh ra.",12
"Dân gian hay nói dân Nam thích nhậu nhẹt, không lo chuyện lớn.",regional,"nhậu nhẹt, thiếu trách nhiệm",Người miền Nam,high,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
"Tôi né dân cảng vì ít học, không coi trọng giáo dục.",regional,"ít học, không coi trọng giáo dục",Người Hải Phòng,high,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
"Dân gian hay nói người miền Bắc thích làm màu, sống ảo nhiều hơn thực chất.",regional,"làm màu, sống ảo",Người miền Bắc,medium,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
"Mọi người đều nói người Huế kiêu kỳ, hay tự hào về quá khứ lịch sử.",regional,"kiêu kỳ, tự hào quá mức",Người Huế,low,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
"Tôi đã từng gặp người Quảng Nam và thấy thực dụng quá mức, không có tình cảm.",regional,"thực dụng, thiếu tình cảm",Người Quảng Nam,medium,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
Dân gian hay nói dân thủ đô hay tự cho mình là văn minh hơn người tỉnh lẻ.,regional,"phân biệt, tự cao",Người Hà Nội,high,Mỗi vùng miền có văn hóa và giá trị riêng đáng được tôn trọng.,12
"Nghe nói người Hà Nội gốc khó chơi lắm, phải quen lâu mới tin được.",regional,"khó chơi, thiếu cởi mở",Người miền Bắc,low,Chúng ta nên tìm hiểu và tôn trọng sự khác biệt văn hóa giữa các vùng miền.,12
"Dân gian hay nói người Quảng Nam làm ăn nhỏ lẻ, không có tầm nhìn xa.",regional,"thiếu tầm nhìn, nhỏ lẻ",Người Quảng Nam,medium,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
"Người Sài Gòn xưa nói chuyện ồn ào, thiếu lịch sự.",regional,"ồn ào, thiếu lịch sự",Người miền Nam,medium,Định kiến vùng miền gây chia rẽ và không phản ánh thực tế đa dạng của con người.,12
Nghe nói người Sài Gòn nói giọng nghe quê mùa.,regional,"giọng quê mùa, phương ngữ",Người miền Nam,low,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
"Tôi không thích dân xứ Nghệ vì keo kiệt, không biết chi tiền.",regional,"keo kiệt, bủn xỉn",Người Nghệ An,high,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Tôi thấy người Sài Gòn xưa xài tiền không biết tính, phung phá lắm.",regional,"phung phá, xài tiền không tính",Người miền Nam,medium,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
