text,label,bias_terms,target_group,severity,safer_text,label_id
Người học đăng ký khóa học mới. tại địa phương.,Non-bias,none,none,low,Người học đăng ký khóa học mới. tại địa phương.,0
người không có con thường bị nhận xét là khó cân bằng cuộc sống.,Marital/Family Status Bias,khó cân bằng cuộc sống,người không có con,low,Nên sử dụng ngôn ngữ trung lập và tôn trọng hơn.,8
Người Hà Nội thì hay kênh kiệu vì ở thủ đô.,Class/Socioeconomic Bias,người Hà Nội,medium,medium,"Thái độ kiêu ngạo hay khiêm tốn là đặc điểm cá nhân, không phải của cả người một vùng.",3
"Câu chuyện hay gặp là đàn bà làm y tá, giáo viên mầm non phù hợp hơn là làm kỹ sư.",Gender Bias,"phù hợp hơn, y tá giáo viên",phụ nữ,medium,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
Ông bà tôi hay nói người không bằng cấp thì chỉ đi bốc vác kiếm sống qua ngày.,Occupation Bias,chỉ đi bốc vác kiếm sống qua ngày,lao động bốc vác,high,Người lao động bốc vác có thể học thêm kỹ năng và tìm con đường phát triển riêng.,4
"Câu chuyện hay gặp là người LGBT người LGBT làm hư hỏng giới trẻ, cần phải ngăn chặn.",Gender Bias,"làm hư hỏng giới trẻ, ngăn chặn",người LGBT,high,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
Dân cảng thì ai cũng biết là hay kéo bè để ức hiếp người khác.,Regional Bias,"kéo bè, ức hiếp",Người Hải Phòng,high,Có nhiều người tuyệt vời đến từ khắp mọi vùng miền của Việt Nam.,12
"Ai cũng biết người phụ nữ việc giáo dục con cái là trách nhiệm của mẹ, không phải của bố.",Gender Bias,"trách nhiệm của mẹ, giáo dục con",phụ nữ,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
"Ai cũng biết dân xứ Nghệ hay giữ thù lâu, không dễ bỏ qua.",Regional Bias,"thù dai, cố chấp",Người miền Trung,medium,Có nhiều người tuyệt vời đến từ khắp mọi vùng miền của Việt Nam.,12
"Phụ nữ làm kỹ thuật thì không bằng đàn ông, tư duy logic kém hơn.",Gender Bias,"tư duy logic kém, kỹ thuật",phụ nữ,high,Tôn trọng sự tự do và bình đẳng của mọi người là nền tảng của xã hội văn minh.,1
"Tuổi cao rồi, nghỉ ngơi đi, đừng cố tranh với bọn trẻ.",Age Bias,"tuổi cao, đừng cố tranh",Người cao tuổi,Medium,Người lớn tuổi có quyền tiếp tục cống hiến và tham gia mà không bị phân biệt.,2
Ông bà tôi hay nói tiến sĩ ngành xã hội thì ra trường cũng thất nghiệp thôi.,Occupation Bias,thất nghiệp thôi,tiến sĩ ngành xã hội,medium,"Tiến sĩ ngành xã hội có nhiều cơ hội trong nghiên cứu, chính sách công và tư vấn tổ chức.",4
"Người ta vẫn hay nói người Hải Phòng ít học, không coi trọng giáo dục.",Regional Bias,"ít học, không coi trọng giáo dục",Người Hải Phòng,high,"Mỗi người là một cá thể độc lập, không đại diện cho tất cả người cùng vùng.",12
"Làm tài xế GrabFood thì không có tương lai, phải tìm nghề khác thôi. Đó là định kiến cần thay đổi.",Occupation Bias,không có tương lai,tài xế GrabFood,medium,Nhiều tài xế ứng dụng phát triển thành chủ doanh nghiệp giao nhận hoặc có thu nhập ổn định lâu dài.,4
"Nhà giàu nói mới có người nghe, nhà nghèo nói ai thèm lắng nghe.",Class/Socioeconomic Bias,người nghèo,high,low,"Mọi tiếng nói đều xứng đáng được lắng nghe, bất kể điều kiện kinh tế.",3
"Phụ nữ thì ai cũng biết là mà mạnh mẽ, quyết đoán quá thì mất đi nữ tính.",Gender Bias,"mạnh mẽ quyết đoán, mất nữ tính",phụ nữ,high,"Mỗi người có năng lực và phẩm chất riêng, không phụ thuộc vào giới tính.",1
"Thật ra người TP.HCM chỉ biết kiếm tiền, không quan tâm gia đình.",Regional Bias,"ham tiền, thiếu quan tâm gia đình",Người Sài Gòn,high,Có nhiều người tuyệt vời đến từ khắp mọi vùng miền của Việt Nam.,12
Có định kiến rằng người hoạt động xã hội luôn khó hợp tác.,Political Bias,khó hợp tác,người hoạt động xã hội,medium,Nên tách biệt đánh giá cá nhân với nhận định về lập trường.,9
người học nghề thường ít hiểu biết nên không nên giao việc quan trọng.,Educational Bias,ít hiểu biết,người học nghề,medium,Không nên đánh giá năng lực hay cơ hội của một người chỉ dựa trên học vấn hoặc loại trường đã học.,5
"Bạn tôi kể người phụ nữ con gái mà hung hăng, hay to tiếng thì không ai ưa, thấy đúng thật.",Gender Bias,"hung hăng to tiếng, không ai ưa",phụ nữ,medium,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
Nhiều người nghĩ rằng người quan tâm chính trị chỉ nói theo đám đông.,Political Bias,chỉ nói theo đám đông,người quan tâm chính trị,low,Quan điểm chính trị không đủ để kết luận năng lực hay phẩm chất cá nhân.,9
"Mới ra trường biết gì, còn phải học nhiều lắm.",Age Bias,"mới ra trường, biết gì",Người trẻ,Medium,Người mới ra trường mang kiến thức mới và góc nhìn sáng tạo đáng trân trọng.,2
"Mọi người đều nói dân xứ Nghệ tính khí nóng nảy, hay gây chuyện.",Regional Bias,"nóng nảy, gây chuyện",Người Nghệ An,medium,Không công bằng khi áp đặt định kiến lên cả một cộng đồng người.,12
"Ai cũng biết người đàn ông đàn ông thất nghiệp bị gia đình vợ coi thường, khó sống được.",Gender Bias,thất nghiệp bị coi thường,đàn ông,high,"Mỗi cá nhân có quyền tự quyết về cuộc sống của mình, không phụ thuộc giới tính.",1
Millennials là thế hệ thất bại vì không mua được nhà như cha mẹ.,Age Bias,"millennials, thất bại",Thế hệ Millennials,High,"Bất bình đẳng nhà ở là vấn đề cấu trúc xã hội, không phải thất bại của một thế hệ.",2
"Bạn tôi kể đàn ông đàn ông mà nói chuyện nhẹ nhàng quá bị coi là ẻo lả, thấy đúng thật.",Gender Bias,"nhẹ nhàng, ẻo lả",đàn ông,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
Câu chuyện hay gặp là người đàn ông đàn ông mà hay khóc thì không xứng làm chồng làm cha.,Gender Bias,"hay khóc, không xứng làm chồng",đàn ông,high,"Định kiến giới hạn cơ hội của mọi người, bất kể họ là ai.",1
Người ta vẫn hay nói dân Đà Nẵng hay dựa vào mối quan hệ hơn thực lực.,Regional Bias,"quan hệ, thiếu thực lực",Người Đà Nẵng,medium,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
người có quan điểm chính trị khác bị gắn nhãn là luôn thiếu hiểu biết trong tranh luận.,Political Bias,luôn thiếu hiểu biết,người có quan điểm chính trị khác,high,Khác biệt quan điểm có thể tồn tại mà không phản ánh giá trị con người.,9
người quan tâm chính trị thường bị cho là quá cực đoan.,Political Bias,quá cực đoan,người quan tâm chính trị,medium,Đối thoại tôn trọng giúp hiểu rõ khác biệt hơn là áp dụng định kiến.,9
Không ít người cho rằng phụ nữ phụ nữ mà ham mê công việc quá dễ bỏ bê chồng con.,Gender Bias,"ham mê công việc, bỏ bê chồng con",phụ nữ,high,Sự đa dạng về giới tính là một phần tự nhiên của con người và xã hội.,1
Nhiều người nghĩ mấy đứa bán hàng rong thì biết gì mà nói chuyện.,Occupation Bias,biết gì mà nói chuyện,người bán hàng rong,high,Người bán hàng rong có kinh nghiệm kinh doanh thực tế và kỹ năng giao tiếp phong phú.,4
"Không biết sao chứ người miền Nam xài tiền không biết tính, phung phá lắm.",Regional Bias,"phung phá, xài tiền không tính",Người miền Nam,medium,"Mỗi người có cá tính riêng, không nên đánh giá dựa trên xuất thân vùng miền.",12
Tôi thấy con trai đàn ông lấy vợ hơn tuổi hay bị bạn bè chê cười.,Gender Bias,"bị chê cười, vợ hơn tuổi",đàn ông,medium,"Giới tính không quyết định khả năng, giá trị hay vai trò của một người.",1
người hoạt động xã hội thường bị cho là không phù hợp vị trí lãnh đạo.,Political Bias,không phù hợp vị trí lãnh đạo,người hoạt động xã hội,high,Tránh suy diễn tính cách từ lập trường hoặc mức độ quan tâm chính trị.,9
"Người ta vẫn hay nói người Hà Nội khó chơi lắm, phải quen lâu mới tin được.",Regional Bias,"khó chơi, thiếu cởi mở",Người miền Bắc,low,"Hãy đánh giá mỗi người qua hành động và phẩm chất của họ, không phải quê quán.",12
"Bạn tôi kể người miền Bắc hay phân biệt vùng miền, coi thường người miền khác, thấy đúng thật.",Regional Bias,phân biệt vùng miền,Người miền Bắc,high,Không nên nhìn nhận cả một nhóm người qua lăng kính định kiến.,12
Mọi người tham gia buổi tư vấn sức khỏe. ở buổi họp.,Non-bias,none,none,low,Mọi người tham gia buổi tư vấn sức khỏe. ở buổi họp.,0
Nhiều người nghĩ giặt đồ thuê thì cũng chỉ là nghề hạ đẳng trong xã hội.,Occupation Bias,nghề hạ đẳng,người giặt đồ thuê,high,Không có nghề nghiệp nào là 'hạ đẳng'; mọi lao động hợp pháp đều xứng đáng được tôn trọng.,4
Người lớn tuổi không phù hợp với các vị trí đòi hỏi tư duy nhanh.,Age Bias,"người lớn tuổi, tư duy nhanh",Người cao tuổi,High,Tốc độ xử lý và chất lượng quyết định là hai yếu tố khác nhau; kinh nghiệm bù đắp cho tốc độ.,2
cử tri trẻ thường bị cho là khó hợp tác.,Political Bias,khó hợp tác,cử tri trẻ,medium,Ý kiến khác nhau không tự động đồng nghĩa với thiếu năng lực.,9
nhóm có ý kiến trái chiều thường bị cho là khó hợp tác.,Political Bias,khó hợp tác,nhóm có ý kiến trái chiều,medium,Quan điểm chính trị không đủ để kết luận năng lực hay phẩm chất cá nhân.,9
Ông bà tôi hay nói người dạy học ở trung tâm tiếng Anh thì không có chuyên môn cao.,Occupation Bias,không có chuyên môn cao,giáo viên trung tâm,medium,Giáo viên trung tâm tiếng Anh thường có bằng cấp chuyên ngữ và kinh nghiệm giảng dạy thực tế.,4
"Nhiều người nghĩ người lượm ve chai thì sống nhờ rác, không ra gì.",Occupation Bias,"sống nhờ rác, không ra gì",người nhặt ve chai,high,"Người nhặt ve chai đóng góp vào tái chế và kinh tế tuần hoàn, nên được nhìn nhận tích cực.",4
Có định kiến rằng người hoạt động xã hội luôn quá cực đoan.,Political Bias,quá cực đoan,người hoạt động xã hội,medium,Ý kiến khác nhau không tự động đồng nghĩa với thiếu năng lực.,9
nhóm có ý kiến trái chiều bị gắn nhãn là chỉ nói theo đám đông trong tranh luận.,Political Bias,chỉ nói theo đám đông,nhóm có ý kiến trái chiều,low,Nên tách biệt đánh giá cá nhân với nhận định về lập trường.,9
"Ai cũng biết phụ nữ con gái ế là do kén cá chọn canh quá, phải hạ tiêu chuẩn xuống.",Gender Bias,"kén cá chọn canh, hạ tiêu chuẩn",phụ nữ,high,"Hãy đánh giá con người qua hành động và phẩm chất, không qua giới tính.",1
Nghe nói người làm tóc thì học xong trường nghề thấp hơn người học đại học.,Occupation Bias,thấp hơn người học đại học,thợ làm tóc,high,Kỹ năng nghề nghiệp trong lĩnh vực làm đẹp có giá trị ngang với bất kỳ bằng cấp nào khác.,4
